Taxonomy	GXH_3171	GXH_2742	GXH_1176	GXH_3170	GXH_3392	GXH_3174	GXH_1634	GXH_2301	GXH_2741	GXH_3384	GXH_2520	GXH_1635	GXH_913	GXH_1390	GXH_2631	GXH_4036	GXH_1860	GXH_3303	GXH_2074	GXH_3806	GXH_3593	GXH_695	GXH_1389
Shewanella benthica	4	9	5	0	1	6	7	77	5	1	2	7	25	6	1	6	2	1	3	20	1	7	13
Shewanella bicestrii	0	0	2	0	0	1	0	0	0	0	0	0	6	2	0	2	0	0	1	2	2	0	0
Shewanella denitrificans	134	38	64	74	2	9	62	11	17	6	16	16	4	67	28	32	7	16	14	54	4	48	27
Shewanella frigidimarina	28	9	30	16	34	29	23	35	30	35	26	15	19	43	28	8	78	61	52	55	8	30	10
Shewanella halifaxensis	11	0	4	6	16	21	4	9	16	14	10	2	63	2	0	2	7	4	8	0	1	4	24
Shewanella japonica	62	14	61	31	339	61	27	45	32	42	20	16	36	22	10	19	25	18	18	30	45	42	75
Shewanella loihica	25	41	21	64	30	18	115	41	31	67	10	42	13	38	431	54	25	8	115	65	89	34	231
Shewanella marisflavi	12	9	93	19	11	78	7	45	15	40	18	16	14	17	14	9	17	35	4	10	22	15	21
Shewanella oneidensis	3	4	4	13	9	17	10	5	12	7	15	16	31	11	9	10	7	7	8	7	22	14	7
Shewanella pealeana	27	4	14	4	6	1	7	9	5	6	3	9	29	15	13	35	1	14	6	4	26	10	12
Shewanella piezotolerans	109	33	41	30	65	6	234	14	23	21	49	8	52	207	111	54	47	45	34	115	5	120	80
Shewanella psychrophila	7	1	3	8	13	14	11	0	5	10	69	1	40	7	0	5	98	22	3	10	5	38	3
Shewanella putrefaciens	1	0	1	3	1	3	0	1	2	2	1	11	0	0	2	1	0	2	0	0	0	5	0
Shewanella sediminis	8	2	19	15	29	22	15	50	5	13	11	8	6	20	4	1	9	5	5	6	6	5	10
Shewanella sp. ANA-3	3	0	0	36	0	3	0	6	0	20	7	1	8	9	0	9	2	0	0	2	3	24	9
Shewanella sp. MR-4	0	0	0	0	4	6	8	2	0	0	0	1	3	13	1	0	0	0	0	0	0	0	0
Shewanella sp. MR-7	0	3	1	0	1	1	0	0	3	0	4	0	2	1	3	2	0	1	0	7	1	0	2
Shewanella sp. Pdp11	0	0	2	0	2	1	0	0	0	0	16	0	0	0	0	8	2	0	0	0	0	0	0
Shewanella sp. W3-18-1	0	0	4	0	4	0	3	0	0	0	1	0	0	0	0	6	2	0	0	0	17	0	0
Shewanella sp. WE21	1	0	0	1	0	1	1	0	0	0	0	0	2	4	0	0	0	1	2	0	11	2	0
Shewanella violacea	0	0	26	9	27	1	3	0	3	37	0	0	27	2	3	1	1	12	7	4	0	1	3
Shewanella woodyi	3	0	1	1	0	7	8	5	10	5	0	1	9	4	0	3	0	0	5	2	1	5	5
Dichelobacter nodosus	3	10	16	11	77	11	20	29	13	15	38	23	15	83	28	14	6	1	30	11	3	6	11
Agarilytica rhodophyticola	12	1	35	6	32	27	18	21	3	17	43	0	12	6	19	26	25	25	25	2	23	13	14
Cellvibrio japonicus	14	10	54	29	22	26	12	16	20	16	64	51	60	42	48	46	4	51	154	21	57	20	28
Cellvibrio sp. PSBB006	86	12	34	174	10	29	16	28	74	48	93	24	30	56	53	66	12	44	38	14	30	70	53
Cellvibrio sp. PSBB023	17	0	15	3	7	12	76	62	0	21	14	46	14	44	19	32	5	7	5	12	1	19	15
Saccharophagus degradans	487	10	6	25	41	115	41	52	18	44	7	133	46	6	10	15	47	6	3	22	5	8	5
Simiduia agarivorans	14	7	23	21	18	35	105	86	23	32	120	90	36	27	62	13	24	30	36	18	28	47	18
Teredinibacter turnerae	73	2	8	9	4	23	6	14	21	9	12	36	29	13	9	41	1	12	15	13	2	45	16
Congregibacter litoralis	29	15	110	28	15	40	24	16	269	9	195	12	38	38	12	16	16	29	13	16	14	32	16
Halioglobus japonicus	30	14	136	111	18	75	26	37	34	63	107	29	65	92	6	36	28	24	55	23	5	53	133
Halioglobus pacificus	14	23	189	35	73	228	38	96	29	50	43	78	62	36	617	75	14	65	13	66	26	58	197
Microbulbifer agarilyticus	71	16	94	198	31	41	16	15	48	69	28	137	34	58	32	57	14	27	195	45	16	86	69
Microbulbifer aggregans	46	5	114	33	27	29	27	11	198	51	153	6	108	55	17	65	307	15	35	39	19	113	56
Microbulbifer sp. A4B17	45	13	44	27	17	41	46	22	18	66	38	26	41	28	16	50	28	14	35	28	29	17	42
Microbulbifer thermotolerans	97	36	69	41	54	45	175	14	55	33	70	14	90	190	139	81	31	92	79	100	47	219	87
Oceanicoccus sagamiensis	7	7	29	10	53	27	61	50	78	2	37	10	64	42	7	6	19	18	10	39	16	24	24
Spongiibacter sp. IMCC21906	8	2	25	11	19	46	26	17	28	16	3	13	101	13	38	57	4	31	33	11	33	21	13
Zhongshania aliphaticivorans	131	36	63	56	31	44	33	30	38	37	18	16	28	96	3	83	28	19	94	67	11	26	17
Allochromatium vinosum	59	62	127	61	80	108	83	52	32	54	232	86	133	121	57	129	40	56	92	124	38	222	122
Candidatus Nitrosoglobus terrae	3	1	2	3	4	15	0	3	0	1	2	0	3	0	0	1	3	0	0	0	21	3	2
Marichromatium purpuratum	128	43	149	138	84	137	249	105	79	220	100	98	114	182	133	82	154	96	127	101	33	96	122
Nitrosococcus halophilus	5	0	49	12	9	10	6	5	8	34	65	39	14	8	27	12	3	24	81	4	1	9	13
Nitrosococcus oceani	3	0	9	14	2	2	8	3	4	7	1	3	7	1	8	6	0	28	25	51	9	8	10
Nitrosococcus watsonii	28	0	11	3	7	7	7	18	47	1	9	17	26	1	7	16	6	4	7	3	3	10	11
Thiocystis violascens	204	78	85	36	73	30	284	81	38	107	136	253	72	88	48	83	50	65	56	155	43	46	215
Candidatus Thiodictyon syntrophicum	142	99	298	166	89	481	141	450	274	184	164	156	96	148	193	63	142	288	218	210	173	149	244
Thioflavicoccus mobilis	91	46	119	77	71	74	196	184	59	70	236	267	186	150	86	133	387	50	81	152	67	262	190
Chromatiaceae bacterium 2141T.STBD.0c.01a	81	30	184	97	33	326	13	360	153	84	45	50	79	80	121	63	9	280	45	50	135	26	79
Acidihalobacter ferrooxidans	190	86	131	144	85	83	175	121	76	38	183	148	195	205	195	103	112	97	107	106	16	196	130
Acidihalobacter prosperus	271	98	276	267	102	221	338	193	181	121	473	286	191	272	97	164	101	118	165	143	88	271	281
Alkalilimnicola ehrlichii	161	18	69	51	84	241	157	34	58	74	509	108	265	72	14	101	878	45	72	228	66	426	134
Ectothiorhodospira sp. BSL-9	153	35	271	209	47	193	275	233	40	209	396	249	196	151	17	98	445	113	98	130	32	246	316
Halorhodospira halochloris	224	3	6	18	5	53	6	24	7	28	7	12	60	57	2	4	1	14	17	9	0	43	17
Halorhodospira halophila	156	50	156	256	35	330	245	126	94	112	141	185	74	121	49	99	79	80	340	53	24	164	127
Spiribacter curvatus	17	10	85	8	42	65	13	6	8	7	28	27	23	27	65	12	0	9	15	34	9	29	45
Spiribacter salinus	50	11	45	11	64	47	85	38	120	43	76	261	43	19	139	31	68	145	213	68	18	42	50
Thioalkalivibrio nitratireducens	54	30	108	51	47	192	20	197	136	67	84	88	44	48	119	78	512	160	42	52	100	53	33
Thioalkalivibrio paradoxus	67	44	83	54	45	83	68	71	96	72	90	89	182	24	43	39	568	38	35	125	80	232	82
Thioalkalivibrio sp. K90mix	27	44	132	99	37	29	122	74	55	124	103	107	264	120	113	79	41	71	145	58	58	80	153
Thioalkalivibrio sulfidiphilus	210	71	230	75	51	378	260	362	194	231	229	132	164	132	134	40	170	262	126	239	120	78	107
Thioalkalivibrio versutus	89	25	166	33	69	112	172	47	15	77	347	38	50	48	4	78	74	10	22	105	11	50	28
Granulosicoccus antarcticus	23	5	29	15	28	49	9	13	33	12	24	52	47	21	41	28	17	5	171	29	9	19	10
Halothiobacillus neapolitanus	16	0	3	8	3	24	5	3	173	6	3	4	17	1	3	3	2	7	0	1	43	9	4
Halothiobacillus sp. LS2	27	16	40	53	14	43	24	52	43	37	51	25	51	31	39	15	39	53	23	50	36	16	45
Wenzhouxiangella marina	15	7	71	98	16	53	24	7	14	23	71	25	57	33	9	28	93	15	38	19	12	64	11
Woeseia oceani	525	71	173	27	18	52	43	38	48	35	76	47	93	481	344	873	11	288	90	59	727	97	149
Leminorella richardii	127	6	38	26	30	28	18	22	64	59	23	14	22	38	67	38	8	38	46	32	31	13	24
Pragia fontium	19	23	45	20	70	73	28	55	46	18	96	20	65	23	33	49	31	30	22	31	17	42	20
Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus	6	2	2	11	0	2	8	5	2	5	4	29	21	37	2	7	3	2	8	4	1	5	3
Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri	3	0	1	1	0	30	1	7	3	2	2	0	7	0	3	3	0	4	8	1	1	6	0
Candidatus Blochmannia chromaiodes	0	2	4	2	0	12	0	0	2	5	0	0	0	42	53	2	0	7	1	0	2	0	3
Candidatus Blochmannia floridanus	0	0	10	1	69	2	1	1	11	5	0	0	20	2	8	3	3	3	1	1	6	1	1
Candidatus Blochmannia pennsylvanicus	2	10	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Blochmannia vafer	0	0	2	0	3	1	2	0	2	0	0	2	6	0	0	3	0	0	0	0	1	12	0
Candidatus Doolittlea endobia	1	0	26	0	26	74	21	64	7	23	3	9	200	121	1	2	2	6	4	8	0	127	3
Candidatus Gullanella endobia	3	7	41	36	13	13	35	15	24	32	2	32	15	32	332	70	17	38	90	36	37	20	80
Candidatus Hamiltonella defensa	10	3	11	36	7	20	5	18	12	42	20	9	9	7	29	74	6	5	9	18	21	20	12
Candidatus Hoaglandella endobia	12	3	8	7	13	8	7	9	9	13	9	12	11	7	4	20	4	3	10	30	55	11	23
Candidatus Ishikawaella capsulata	0	3	2	1	0	0	1	1	0	1	1	2	0	1	0	1	0	2	1	0	8	1	0
Candidatus Mikella endobia	1	0	14	0	0	0	0	1	3	2	2	2	7	0	1	1	2	0	2	4	0	2	2
Candidatus Moranella endobia	0	194	3	0	0	1	0	0	0	1	2	0	0	0	5	2	2	0	2	0	14	0	0
Candidatus Purcelliella pentastirinorum	134	5	1	0	6	6	2	0	1	7	7	1	6	0	0	0	0	0	2	0	0	1	1
Candidatus Riesia pediculicola	4	0	1	2	4	4	0	7	5	29	0	1	16	3	0	0	0	0	40	1	0	8	3
Candidatus Riesia pediculischaeffi	2	0	1	0	0	7	0	1	0	0	0	0	4	2	0	1	0	0	1	1	0	0	2
Candidatus Tachikawaea gelatinosa	20	2	4	3	6	6	3	8	3	6	2	0	10	4	3	6	2	2	16	2	12	17	0
Cedecea neteri	71	26	183	121	43	102	49	72	145	116	34	167	195	43	120	138	54	64	405	62	45	124	80
Citrobacter amalonaticus	24	19	48	58	17	108	27	31	9	90	70	35	47	34	41	2332	21	95	553	19	89	65	29
Citrobacter braakii	1	1	178	0	1	10	13	0	0	0	7	0	0	18	10	46	0	2	52	1	0	1	0
Citrobacter farmeri	49	8	94	18	17	64	33	24	14	16	15	29	13	61	90	218	27	43	42	48	8	18	19
Citrobacter freundii	40	4	313	80	32	61	40	29	56	57	62	41	188	94	464	1846	30	264	387	25	25	130	7
Citrobacter freundii complex sp. CFNIH2	467	1	76	10	10	79	13	5	14	43	53	12	36	16	8	93	3	13	36	13	0	12	19
Citrobacter freundii complex sp. CFNIH3	3	3	142	0	23	131	19	2	7	4	9	1	24	35	8	313	5	6	30	3	5	4	7
Citrobacter freundii complex sp. CFNIH4	0	0	14	8	0	0	3	11	2	2	2	5	7	5	6	19	2	2	17	0	0	14	0
Citrobacter freundii complex sp. CFNIH9	0	1	10	0	12	12	11	3	6	1	12	0	10	26	9	330	1	26	37	0	0	5	0
Citrobacter koseri	74	17	52	17	44	182	39	44	76	5	210	23	28	16	89	524	10	27	64	20	32	15	22
Citrobacter rodentium	150	37	141	42	51	124	92	63	19	56	71	59	11	40	48	312	16	11	49	18	39	59	21
Citrobacter sp. 86	0	0	11	0	0	1	0	0	0	9	0	0	0	2	0	77	1	5	15	0	0	0	0
Citrobacter sp. 92	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	11	0	0	1	0	0	0	0
Citrobacter sp. CFNIH10	0	3	2	8	1	41	2	1	0	0	2	4	0	0	5	169	2	24	48	0	5	1	3
Citrobacter sp. CRE-46	1	1	12	8	0	47	2	0	0	2	6	1	6	9	228	78	1	13	31	0	0	0	0
Citrobacter sp. FDAARGOS_156	21	7	11	11	3	80	13	0	4	5	34	1	6	1	67	93	0	15	37	4	3	7	14
Citrobacter werkmanii	55	8	61	7	24	58	70	66	21	13	26	48	20	23	70	192	12	68	112	11	17	22	6
Citrobacter youngae	0	0	0	1	0	2	0	0	0	0	0	0	0	1	16	314	0	42	28	0	0	0	0
Cronobacter condimenti	26	2	21	31	8	65	12	10	12	18	34	44	15	22	13	117	22	18	25	10	8	19	20
Cronobacter dublinensis	6	4	14	13	6	26	6	18	9	4	27	4	19	16	15	16	9	24	32	4	3	26	19
Cronobacter malonaticus	10	8	40	5	36	50	22	12	22	4	64	10	6	22	166	37	5	15	28	25	20	20	9
Cronobacter muytjensii	50	22	24	12	10	22	163	29	4	90	52	34	37	42	9	32	37	17	12	33	18	14	24
Cronobacter sakazakii	132	27	48	41	60	47	189	6	35	25	71	1	36	166	185	610	25	135	179	103	82	139	97
Cronobacter turicensis	2	0	48	4	5	16	23	0	0	8	29	5	8	11	11	9	9	14	22	1	3	1	3
Cronobacter universalis	63	13	20	2	4	8	159	30	3	111	38	55	26	39	2	19	39	20	4	41	5	11	23
Enterobacter asburiae	15	12	40	18	29	41	16	13	8	17	38	5	27	31	59	327	16	167	149	16	30	37	37
Enterobacter bugandensis	7	0	8	2	13	13	8	6	6	1	28	0	8	0	2	28	1	3	6	45	2	14	4
Enterobacter cancerogenus	18	11	52	28	61	141	10	21	3	10	82	59	21	53	36	111	5	6	35	57	15	34	39
Enterobacter cloacae	192	131	320	160	59	409	195	251	149	162	309	128	102	73	190	1278	140	215	393	83	251	250	116
Enterobacter cloacae complex sp.	21	11	61	67	6	45	32	14	35	34	12	33	21	45	15	145	50	34	118	16	21	23	42
Enterobacter cloacae complex sp. ECNIH7	0	2	0	3	0	0	1	0	0	1	2	2	2	0	7	7	1	3	10	3	6	8	2
Enterobacter cloacae complex sp. FDA-CDC-AR_0132	0	0	0	3	1	0	0	0	2	1	0	0	0	0	0	2	0	0	0	0	0	0	0
Enterobacter cloacae complex sp. FDA-CDC-AR_0164	0	8	1	0	0	1	0	0	0	0	0	0	1	0	1	82	0	0	5	1	2	0	0
Enterobacter hormaechei	28	50	45	20	60	78	64	17	21	7	74	28	45	31	68	559	43	67	128	41	14	33	20
Enterobacter kobei	1	15	2	2	1	0	8	0	0	23	1	0	1	0	6	99	2	4	23	0	29	14	0
Enterobacter ludwigii	2	0	0	2	2	0	0	0	0	0	5	0	0	0	0	9	0	1	27	0	0	0	0
Enterobacter roggenkampii	2	19	1	3	1	2	36	0	0	0	1	2	1	0	1	96	2	1	3	2	5	1	5
Enterobacter sp. 638	42	9	18	6	1	23	11	6	9	9	11	2	27	97	2	84	1	2	10	2	27	59	34
Enterobacter sp. CRENT-193	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	2
Enterobacter sp. Crenshaw	1	49	4	18	0	5	27	3	1	0	3	2	0	3	2	15	0	13	9	2	12	4	2
Enterobacter sp. E20	0	7	4	2	0	0	2	0	0	0	6	0	4	0	0	114	0	4	46	0	24	10	1
Enterobacter sp. FY-07	16	2	8	61	14	64	11	18	18	21	18	4	30	15	31	141	8	16	32	40	17	20	18
Enterobacter sp. HK169	1	85	1	1	1	4	62	0	11	0	0	0	5	0	0	8	2	1	0	2	0	1	0
Enterobacter sp. ODB01	5	8	0	0	0	0	3	3	0	0	0	4	0	0	3	21	2	1	0	0	3	0	0
Enterobacter sp. R4-368	6	1	22	31	6	3	5	4	0	4	60	6	17	17	19	38	1	9	17	2	7	7	5
Enterobacter sp. SA187	85	43	138	88	38	63	87	128	27	90	89	295	105	69	51	126	27	45	82	43	35	164	98
Escherichia albertii	607	223	923	78	641	1803	173	6	89	25	285	7	121	190	548	4614	44	495	706	81	241	295	23
Escherichia coli	127616	50131	166628	28004	204737	226588	34101	433	22362	1124	100312	3235	39852	29694	394215	1380325	26739	144846	298360	3023	111714	52329	783
Escherichia fergusonii	161	17	189	55	40	840	22	26	19	32	130	22	28	53	669	2844	39	340	502	11	157	101	26
Escherichia marmotae	462	43	346	74	29	1212	25	219	106	64	187	27	86	406	286	3133	37	398	343	52	170	179	61
Gibbsiella quercinecans	21	7	36	23	24	54	23	33	23	43	31	44	18	13	33	56	2	19	20	30	21	17	37
Klebsiella aerogenes	67	22	51	21	47	54	71	41	23	16	87	23	73	27	37	236	43	30	32	28	12	48	36
Klebsiella michiganensis	59	19	56	59	55	38	100	71	31	56	29	59	25	38	3	68	57	15	48	31	17	18	44
Klebsiella oxytoca	80	24	82	98	97	241	78	131	35	61	61	165	260	212	48	281	32	59	190	57	27	335	81
Klebsiella pneumoniae	1397	222	1463	795	310	445	384	475	333	117	1007	374	271	395	935	22854	599	372	814	260	495	362	233
Klebsiella quasipneumoniae	228	35	70	68	61	106	77	69	36	12	12	86	44	211	1041	492	27	133	274	119	267	58	61
Klebsiella quasivariicola	35	4	60	10	9	33	12	35	48	102	55	2	277	46	32	97	12	47	155	12	28	45	14
Klebsiella sp. LTGPAF-6F	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	1	0	0	4	9	0
Klebsiella sp. M5al	2	0	0	1	0	0	0	0	1	0	98	0	7	0	10	29	0	4	12	0	0	0	0
Klebsiella variicola	18	25	1	3	4	49	25	5	5	1	25	3	8	4	22	842	8	14	19	2	83	1	6
Kluyvera intermedia	5	6	10	22	11	26	7	14	17	6	10	4	22	9	30	53	8	25	19	6	26	10	11
Kosakonia cowanii	22	23	66	63	33	148	26	33	29	16	43	33	63	14	49	276	48	44	69	9	41	38	21
Kosakonia oryzae	21	6	13	1	20	24	55	59	9	3	35	38	3	18	9	46	3	7	27	7	3	4	3
Kosakonia radicincitans	1	1	2	0	1	10	3	3	0	0	6	1	7	4	0	10	4	1	3	0	0	5	0
Kosakonia sacchari	15	4	28	17	8	35	22	7	5	5	17	13	22	15	27	66	14	8	11	12	21	19	12
Leclercia adecarboxylata	8	0	1	0	0	0	2	0	0	0	7	0	5	0	12	11	10	0	0	1	1	8	2
Leclercia sp. LSNIH1	30	5	55	39	0	12	10	16	37	35	8	8	5	58	6	32	65	17	67	5	7	13	60
Leclercia sp. LSNIH3	0	0	1	1	2	0	1	1	3	2	0	9	5	1	3	5	0	0	0	0	2	3	0
Lelliottia amnigena	68	6	60	27	26	78	69	100	17	14	123	64	25	21	67	207	73	20	48	9	20	46	31
Lelliottia jeotgali	19	1	26	7	17	79	2	28	2	21	7	5	22	41	15	121	9	1	11	6	10	31	11
Lelliottia nimipressuralis	13	8	31	3	7	41	80	29	4	22	191	13	20	20	4	137	46	9	9	22	20	12	10
Lelliottia sp. WB101	42	6	97	11	37	101	40	29	7	14	66	36	48	62	21	124	20	17	41	192	11	51	61
Limnobaculum parvum	10	4	40	13	10	12	12	3	20	22	0	34	15	25	6	26	4	11	28	10	1	7	10
Pluralibacter gergoviae	517	188	1059	106	392	419	797	818	460	414	198	695	349	698	506	112	867	991	544	958	44	184	189
[Enterobacter] lignolyticus	14	13	47	12	35	100	44	19	13	19	48	9	6	30	14	104	8	13	23	36	7	90	28
Raoultella ornithinolytica	167	48	57	94	25	51	202	80	57	100	103	40	140	70	438	170	60	16	36	48	66	30	176
Raoultella planticola	40	24	39	17	19	20	23	20	34	33	40	13	22	137	31	30	54	35	91	26	8	22	53
Raoultella sp. X13	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	1	0	0	0	0
Salmonella bongori	54	34	24	8	8	40	20	20	8	26	45	6	5	4	21	120	5	13	19	8	12	10	13
Salmonella enterica	1007	682	1198	425	1027	1216	349	130	163	122	460	190	332	298	885	7050	171	1378	1409	119	1342	274	96
Shigella dysenteriae	990	24	270	31	48	2372	29	0	10	2	60	2	17	63	175	4954	29	73	261	2	83	32	1
Shigella flexneri	195	18	27	16	62	1128	6	0	6	0	16	2	3	8	74	2138	3	23	79	2	47	16	0
Shigella sp. PAMC 28760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Shimwellia blattae	26	6	32	44	10	22	32	22	19	27	21	17	21	32	30	85	12	11	20	29	3	22	36
Enterobacteriaceae bacterium ENNIH1	20	3	57	6	10	14	26	14	8	21	21	8	14	26	4	34	6	2	4	7	0	7	16
Enterobacteriaceae bacterium ENNIH2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0
Enterobacteriaceae bacterium ENNIH3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
Enterobacteriaceae bacterium S05	0	3	0	3	4	35	5	6	3	0	11	2	5	0	0	1	8	2	0	3	7	0	0
Enterobacteriaceae bacterium strain FGI 57	83	9	30	48	5	92	13	15	18	45	39	46	102	13	94	246	28	28	171	19	9	37	7
Enterobacteriaceae bacterium w17	52	16	17	4	5	12	12	28	1	12	39	3	9	30	28	41	0	13	9	14	13	73	22
Enterobacteriaceae bacterium w6	10	8	1	39	9	0	8	3	4	3	9	0	2	4	2	42	3	1	14	13	0	4	6
Plautia stali symbiont	14	48	88	22	25	16	98	70	31	17	110	161	37	35	59	77	10	35	44	48	30	71	153
secondary endosymbiont of Ctenarytaina eucalypti	0	0	4	17	1	11	1	1	0	1	2	3	13	3	5	0	0	0	0	0	0	8	12
secondary endosymbiont of Heteropsylla cubana	0	2	2	0	4	9	1	14	9	3	0	3	17	6	0	7	0	1	3	3	7	22	2
secondary endosymbiont of Trabutina mannipara	0	0	0	4	0	0	0	0	0	8	0	0	0	0	0	21	0	1	1	0	0	1	0
Buchnera aphidicola	75	76	131	41	194	54	50	33	54	60	77	29	87	25	57	80	48	19	54	108	106	61	60
Candidatus Erwinia sp. ErCipseudotaxifoliae	0	2	4	0	0	0	0	5	1	15	0	3	15	14	6	8	6	1	12	1	18	0	1
Erwinia amylovora	46	19	95	46	8	49	58	21	43	28	40	47	12	92	5	24	88	30	86	106	7	26	112
Erwinia billingiae	194	51	60	49	11	39	48	74	14	46	66	66	58	62	22	54	3	22	148	253	23	135	128
Erwinia gerundensis	38	19	18	35	7	14	19	32	4	142	29	8	70	28	21	6	5	23	23	12	22	172	53
Erwinia persicina	18	14	14	25	15	26	34	70	14	8	25	32	55	33	9	30	7	33	14	23	8	37	20
Erwinia pyrifoliae	2	0	35	2	42	7	30	5	22	1	33	10	37	4	3	2	9	2	3	5	6	9	7
Erwinia sp. Ejp617	0	1	0	2	1	0	5	0	0	0	17	0	14	1	1	11	22	0	1	3	0	15	0
Erwinia tasmaniensis	63	8	81	432	11	63	21	36	60	61	50	27	23	87	3	32	84	48	148	17	2	27	92
Candidatus Pantoea carbekii	7	1	9	0	22	12	2	19	1	2	0	9	19	13	0	6	1	0	0	2	1	15	1
Pantoea agglomerans	15	24	32	72	6	8	14	13	10	27	37	27	20	6	9	21	8	3	19	4	10	24	23
Pantoea alhagi	9	3	15	5	18	18	20	30	17	33	13	34	25	18	76	60	8	38	23	25	45	16	45
Pantoea ananatis	11	12	7	18	40	30	7	12	11	17	32	15	67	11	54	28	6	3	14	6	7	18	12
Pantoea calida	5	3	134	0	2	130	1	78	4	0	0	0	4	8	2	2	0	70	52	3	2	1	11
Pantoea gaviniae	25	10	86	24	41	94	27	51	25	26	70	24	18	21	65	43	12	72	63	29	29	49	16
Pantoea rwandensis	6	5	10	10	1	48	29	14	10	10	5	5	15	7	15	7	6	8	9	11	28	6	6
Pantoea sp. At-9b	9	6	172	50	59	159	47	139	16	37	23	133	52	49	24	12	26	108	26	29	27	24	49
Pantoea sp. PSNIH1	27	20	39	29	9	21	46	53	19	39	25	54	62	50	45	16	9	17	124	36	20	78	42
Pantoea sp. PSNIH2	83	4	1	116	4	3	2	8	28	10	2	14	9	45	0	6	0	26	62	17	4	42	26
Pantoea stewartii	76	12	13	178	6	7	10	3	62	87	7	20	43	63	9	12	3	19	33	20	8	32	43
Pantoea vagans	25	10	32	25	15	12	14	16	20	41	39	12	28	41	19	26	10	20	21	12	15	30	14
Tatumella citrea	2	0	19	4	2	3	7	2	9	17	27	5	14	5	4	8	0	10	21	8	1	2	10
Tatumella ptyseos	4	0	44	3	27	42	7	6	11	10	24	7	15	2	14	4	3	7	3	4	29	12	1
Wigglesworthia glossinidia	0	2	1	3	4	2	1	0	23	10	1	23	6	1	0	4	0	0	0	1	8	2	0
Edwardsiella anguillarum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0
Edwardsiella hoshinae	24	24	55	43	4	35	7	5	8	64	23	11	22	10	8	11	6	5	14	92	13	16	17
Edwardsiella ictaluri	12	14	45	28	9	62	18	40	29	28	57	9	19	41	2	18	38	57	39	18	31	7	16
Edwardsiella piscicida	1	0	28	0	0	2	0	0	6	0	10	2	0	2	2	10	0	3	33	0	38	0	0
Edwardsiella sp. EA181011	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	1	0	0	0	0	0	0
Edwardsiella sp. LADL05-105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Edwardsiella tarda	4	1	90	7	7	2	2	3	5	14	95	3	11	21	4	13	5	6	40	4	19	19	4
Hafnia alvei	33	16	13	12	64	20	41	128	83	15	22	121	78	38	24	49	45	10	9	22	35	21	12
Hafnia sp. CBA7124	1	0	4	1	9	1	19	5	2	1	7	2	11	4	1	0	1	0	0	1	2	2	2
Obesumbacterium proteus	15	6	13	4	3	129	1	6	14	35	27	49	25	7	0	15	2	5	2	5	1	23	2
Candidatus Arsenophonus lipoptenae	2	3	13	0	2	26	0	14	16	7	0	0	4	1	68	2	3	14	1	7	2	5	2
Morganella morganii	52	1	44	63	35	30	60	44	63	23	113	26	50	18	293	44	60	30	24	83	61	12	23
Photorhabdus asymbiotica	33	9	86	3	41	36	30	53	20	18	74	30	41	24	13	15	6	19	11	10	11	35	12
Photorhabdus laumondii	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Photorhabdus luminescens	0	0	0	0	1	1	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0
Photorhabdus thracensis	16	7	25	9	2	27	17	13	6	18	33	14	3	11	9	4	5	13	11	18	3	19	29
Proteus mirabilis	1	6	6	13	11	26	3	43	11	11	108	13	23	10	34	27	10	25	50	12	11	179	7
Proteus vulgaris	11	1	3	13	3	8	56	30	5	4	84	15	14	6	14	42	43	8	3	8	21	11	21
Providencia alcalifaciens	7	15	7	5	12	2	2	7	5	6	3	0	10	10	2	11	2	4	22	12	2	14	4
Providencia heimbachae	24	12	134	234	13	100	31	172	9	300	6	397	61	84	27	27	4	60	9	15	2	64	171
Providencia rettgeri	11	1	4	15	18	5	13	18	4	9	21	11	16	4	4	32	7	2	22	9	4	14	3
Providencia sneebia	1	8	9	5	6	27	5	10	3	12	21	1	14	7	34	43	3	0	6	2	3	17	6
Providencia sp. WCHPr000369	2	2	2	17	2	0	2	20	1	5	6	5	6	3	30	3	1	1	3	4	24	4	11
Providencia stuartii	10	9	17	15	12	6	5	26	5	11	28	20	26	11	13	57	14	11	20	10	5	10	15
Xenorhabdus bovienii	7	3	8	8	5	12	18	17	3	43	11	4	25	17	5	13	10	5	13	13	16	12	6
