Taxonomy	GXL_5075	GXL_10938	GXL_8500	GXL_5076	GXL_12940	GXL_7910	GXL_7834	GXL_7837	GXL_13164	GXL_12278	GXL_11720	GXL_4184	GXL_1936	GXL_11714	GXL_10199	GXL_9463	GXL_4092	GXL_10143	GXL_13198	GXL_1001	GXL_5777	GXL_10941	GXL_4337	GXL_4363
Candidatus Korarchaeum	0	6	0	2	15	19	0	2	0	1	2	0	13	6	30	6	13	0	3	1	0	0	11	13
Acidilobus	0	1	12	9	14	6	1	1	0	0	3	3	0	4	0	0	1	11	0	32	1	0	0	0
Caldisphaera	0	1	1	2	0	1	0	0	0	0	2	2	0	4	0	1	2	0	4	4	4	0	2	2
Desulfurococcus	1	0	0	5	0	4	0	0	0	3	3	2	0	0	1	1	0	1	2	0	1	2	1	2
Ignicoccus	0	0	0	0	3	1	0	0	2	0	0	1	3	0	3	0	0	0	0	1	0	2	0	0
Staphylothermus	0	0	0	0	22	11	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	1
Thermogladius	4	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Thermosphaera	0	0	2	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	3	0	0
Hyperthermus	1	5	0	9	0	1	5	1	0	2	21	1	2	1	3	0	0	0	0	9	3	21	0	1
Pyrodictium	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
Pyrolobus	1	4	0	0	0	0	2	0	0	0	0	0	2	0	4	1	0	0	0	5	0	11	1	1
Acidianus	1	1	5	3	0	1	3	0	1	0	0	33	0	3	1	40	0	1	0	3	42	13	3	0
Metallosphaera	0	1	0	3	2	0	0	0	0	1	2	0	0	1	0	0	1	1	1	0	3	0	0	0
Sulfolobus	4	3	8	14	5	1	3	17	0	3	6	5	5	1	2	4	0	13	1	1	3	1	3	6
Sulfurisphaera	0	0	0	0	0	0	1	0	65	0	0	0	0	0	4	0	0	0	0	1	0	0	1	0
Thermofilum	5	5	2	1	3	0	1	0	2	2	13	1	0	8	13	4	2	4	2	3	17	2	0	0
Caldivirga	0	0	1	0	0	0	11	0	0	0	3	1	0	0	0	0	0	0	0	1	0	0	0	2
Pyrobaculum	0	0	0	2	0	2	1	1	0	0	1	0	0	2	1	0	1	0	1	0	0	0	0	5
Thermoproteus	7	35	9	33	19	86	32	10	75	9	98	130	34	14	11	105	22	8	96	39	26	57	26	74
Vulcanisaeta	0	1	7	1	0	2	2	0	0	1	0	6	0	4	2	1	1	0	3	0	6	11	0	5
Archaeoglobus	9	129	12	52	10	10	10	7	15	4	37	52	64	4	35	31	8	27	27	122	72	36	3	221
Ferroglobus	3	1	23	2	0	0	18	1	1	0	2	17	3	3	6	2	0	2	1	1	4	19	1	5
Geoglobus	30	39	26	14	6	12	57	42	69	17	6	21	16	22	37	8	7	31	18	20	17	61	13	21
Haloarcula	62	45	23	27	5	6	28	43	4	14	27	10	4	15	18	26	31	51	10	25	13	30	17	24
Halomicrobium	15	2	9	0	1	14	10	1	2	0	35	7	9	4	1	1	1	0	5	8	12	21	0	0
Halorhabdus	6	8	32	20	30	24	47	4	4	3	56	17	47	14	29	16	39	2	7	22	12	18	21	49
Halorientalis	0	8	7	3	7	2	3	2	1	0	31	2	0	88	1	0	22	7	5	12	4	2	4	1
Natronomonas	6	10	13	6	17	18	4	1	2	0	19	3	10	5	11	17	8	4	0	3	5	113	13	9
Halalkalicoccus	43	18	5	13	20	16	19	25	0	20	11	45	1	5	66	8	3	35	2	3	21	3	3	85
Halanaeroarchaeum	10	21	40	3	3	1	14	7	7	13	54	8	0	0	8	10	3	3	5	5	3	7	22	6
Halobacterium	8	14	77	97	1	2	40	17	5	12	22	18	31	11	9	5	4	60	15	5	8	25	12	15
Halodesulfurarchaeum	1	2	6	0	0	3	3	1	2	0	7	6	1	1	4	6	0	13	3	11	1	0	6	6
Haloferax	2	92	37	39	2	11	38	14	7	3	45	8	6	11	22	27	5	176	2	60	20	9	9	61
Halogeometricum	0	1	2	3	6	0	1	0	5	1	14	5	4	4	5	7	2	0	13	6	2	0	37	6
Haloplanus	3	5	7	6	10	2	17	6	3	6	22	19	16	1	5	12	3	2	8	3	23	19	14	22
Haloquadratum	1	0	198	3	27	93	580	12	34	8	166	174	91	2	1	0	116	0	9	2	23	164	2	323
Halohasta	1	5	5	4	2	0	3	0	21	5	0	4	11	3	11	1	2	1	0	5	1	12	1	13
Halopenitus	9	11	14	8	3	4	11	11	2	3	8	107	2	16	16	84	1	27	28	105	6	7	1	62
Halorubrum	0	1	4	11	4	8	7	140	13	11	7	2	9	7	10	40	19	0	8	14	36	8	9	1
Salinigranum	2	0	5	0	1	0	8	1	0	4	4	2	1	2	0	0	1	1	1	2	5	2	5	7
Halobiforma	0	9	16	1	2	2	1	1	6	0	7	2	11	2	4	2	2	1	14	7	0	4	2	2
Halopiger	0	3	6	4	13	5	2	1	0	0	32	2	17	3	3	1	28	0	1	4	6	4	1	14
Halostagnicola	0	8	13	2	3	0	0	17	24	3	0	1	8	5	2	0	0	11	2	6	1	3	2	2
Haloterrigena	4	22	146	96	13	20	5	36	5	7	11	7	84	17	23	12	11	44	193	54	7	11	26	7
Natrialba	20	29	19	0	6	11	36	0	16	9	6	64	5	9	4	59	0	41	27	58	2	21	9	57
Natrinema	7	63	18	17	3	36	2	5	0	4	3	13	8	5	74	4	4	3	0	7	2	2	8	44
Natronobacterium	69	14	19	2	38	34	3	7	15	32	52	4	34	55	78	49	43	16	5	31	136	4	10	45
Natronococcus	0	1	17	0	4	16	3	0	0	1	5	4	36	4	0	3	1	0	4	5	5	11	0	3
Natronolimnobius	10	9	97	9	12	6	18	3	11	7	33	20	16	1	4	4	5	12	6	11	8	5	5	27
Salinarchaeum	17	31	18	21	1	9	16	2	11	4	9	15	3	7	23	2	3	0	11	12	15	25	5	30
Methanobacterium	24	28	57	50	40	57	32	11	17	9	22	150	19	30	36	40	16	23	13	67	54	66	37	28
Methanobrevibacter	5172	14323	1790	88368	29273	231088	105613	283793	6725	87244	37760	160699	25655	524156	271012	82334	64068	59551	209435	23978	115928	134044	114057	110614
Methanosphaera	4	43	19	78	146	149	22	42	16	29	55	25	46	97	22	9	27	44	38	219	78	26	56	59
Methanothermobacter	1	32	5	2	11	8	20	0	0	4	9	6	37	2	12	11	16	1	4	26	1	10	1	18
Methanothermus	0	0	2	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0
Methanocaldococcus	8	1	8	27	13	4	3	5	5	5	4	1	1	3	4	0	3	60	5	10	3	5	7	6
Methanotorris	0	2	3	0	0	2	5	0	0	1	4	0	0	0	2	2	0	1	2	3	0	0	0	0
Methanococcus	35	80	124	115	66	62	125	2	12	53	308	269	30	39	54	49	27	10	54	36	22	67	31	99
Methanothermococcus	1	1	5	1	1	0	6	7	0	2	18	0	0	14	17	1	1	2	31	5	0	7	0	7
Methanocella	91	14	41	21	53	31	68	8	5	30	15	44	26	4	93	15	11	23	19	14	74	35	23	143
Methanocorpusculum	57	41	12	8	3	58	31	5	10	5	5	6	9	6	20	12	19	5	59	83	7	32	5	32
Methanoculleus	16	46	42	11	50	28	41	11	14	19	81	57	49	23	36	15	24	35	14	16	13	40	12	53
Methanofollis	12	22	84	2	17	38	40	3	8	11	17	3	40	22	8	1	24	4	9	73	4	23	6	19
Methanolacinia	25	21	85	9	6	8	10	4	3	2	10	36	11	15	3	3	8	0	2	11	5	20	51	32
Methanoplanus	16	2	45	27	80	6	13	2	19	8	2	9	58	19	5	9	11	19	3	2	18	7	0	14
Methanolinea	0	1	4	1	0	0	10	7	7	0	6	2	13	2	1	1	0	0	0	0	2	1	0	3
Methanoregula	24	73	31	54	55	54	4	19	14	26	26	75	46	33	60	23	87	6	22	43	30	25	86	77
Methanosphaerula	2	3	2	3	3	1	3	10	2	2	5	0	3	2	6	10	1	12	6	9	17	4	0	2
Methanospirillum	0	14	17	1	12	6	1	6	2	12	33	10	3	17	19	6	8	3	48	0	2	11	47	8
Methanothrix	53	9	35	18	16	21	39	13	54	12	3	75	14	17	81	3	6	32	16	15	30	12	14	121
Methanococcoides	1	25	14	20	14	32	7	1	4	9	18	21	7	22	19	4	11	2	10	17	8	9	8	16
Methanohalobium	0	9	18	2	8	22	11	2	0	10	12	4	0	9	6	2	2	21	3	13	7	12	9	2
Methanohalophilus	61	12	16	18	5	2	12	19	1	8	8	3	3	4	4	0	131	1	6	18	8	6	8	45
Methanolobus	5	10	11	0	20	1	10	5	1	4	9	28	22	4	15	8	1	2	5	8	6	11	4	4
Methanomethylovorans	16	26	25	37	91	92	76	40	1	38	48	72	20	74	12	25	17	25	35	137	113	75	101	31
Methanosalsum	3	0	9	3	2	4	2	1	0	0	0	9	6	0	1	0	0	0	0	2	0	3	1	1
Methanosarcina	43	164	281	187	182	155	118	57	88	75	173	174	149	204	385	157	112	60	148	378	197	160	170	120
Methanopyrus	0	6	0	0	0	0	1	0	0	0	3	0	3	1	0	0	0	0	0	4	0	3	0	2
Palaeococcus	0	24	27	0	4	4	9	0	3	109	4	0	0	0	0	1	4	0	0	1	6	1	0	4
Pyrococcus	2	6	7	0	7	2	1	1	5	12	10	4	0	11	5	1	3	5	2	13	5	4	5	2
Thermococcus	376	218	211	209	346	224	268	271	102	414	417	152	341	177	299	702	871	135	943	214	265	211	79	798
Candidatus Methanomethylophilus	5779	258199	44292	70614	87196	57413	9584	185	14	99297	78003	43390	66388	153140	2077	82674	52954	38334	47989	174545	158397	49644	90017	48795
Candidatus Methanoplasma	27	787	1332	208	198	349	520	31	0	345	270	442	178	657	568	148	166	118	435	523	370	508	556	559
Methanomassiliicoccus	5	179	139	49	54	74	51	10	0	67	27	76	23	91	128	29	22	27	51	56	54	69	83	94
Cuniculiplasma	0	21	0	2	2	6	1	1	0	13	2	10	4	7	15	1	4	3	2	7	5	7	7	12
Ferroplasma	0	8	4	4	1	2	1	0	0	4	1	3	0	2	0	1	5	3	1	3	2	1	0	6
Picrophilus	0	15	30	0	4	1	6	0	0	0	5	3	0	3	3	2	3	0	6	9	2	4	1	1
Thermoplasma	0	11	3	1	0	1	2	1	0	5	3	3	1	5	1	0	1	0	6	5	25	2	6	3
Aciduliprofundum	2	10	2	4	3	2	2	0	0	8	9	10	3	2	6	4	0	3	4	3	2	0	1	4
Candidatus Nitrosocaldus	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	2	0	0	0	1	0	0	0	0
Nitrososphaera	130	8	6	0	1	1	14	11	4	13	3	0	1	22	1	22	2	1	24	20	2	5	0	7
Candidatus Nitrosopelagicus	0	0	10	0	0	0	2	0	0	0	3	3	0	0	1	0	0	0	1	4	1	13	1	0
Candidatus Nitrosotenuis	6	0	18	0	0	0	1	0	1	2	3	0	1	0	0	0	0	4	0	2	1	0	1	0
Candidatus Nitrosomarinus	1	0	1	0	0	0	0	0	0	0	0	1	0	4	2	0	0	0	0	0	0	0	0	0
Nitrosopumilus	0	3	2	9	4	3	10	1	8	1	0	5	15	4	10	1	0	3	16	8	5	25	5	4
Thermobaculum	21	79	79	33	42	71	19	3	7	190	13	9	10	15	21	12	22	8	3	30	14	22	29	25
Luteitalea	301	104	256	35	88	58	135	40	133	117	171	51	144	147	165	68	98	54	190	203	144	143	66	76
Acidobacterium	566	47	67	124	84	48	101	124	26	47	157	123	39	119	141	101	52	95	106	80	136	39	144	359
Candidatus Koribacter	236	433	98	120	64	69	175	44	19	61	170	130	55	95	90	36	154	404	20	122	172	37	116	85
Granulicella	400	164	245	367	209	613	487	197	694	324	259	794	239	145	481	679	153	198	171	435	692	468	139	666
Terriglobus	659	301	271	256	317	271	253	374	257	581	532	213	465	266	461	672	1453	161	1376	294	225	175	117	576
Chloracidobacterium	239	59	52	102	45	39	78	43	13	79	114	112	48	34	68	37	31	43	59	57	70	173	58	107
Candidatus Solibacter	137	277	212	37	134	204	218	59	20	104	308	174	153	174	349	90	196	65	71	215	345	195	195	354
Acidimicrobium	17	62	36	117	29	50	22	33	61	32	41	40	70	33	20	33	26	44	25	19	214	49	50	24
Thermobispora	120	148	43	112	48	223	78	203	145	71	75	215	127	41	71	219	45	54	174	260	118	130	38	289
Acidothermus	3	19	4	82	21	9	40	90	2	5	52	18	34	4	14	6	25	3	14	18	28	94	4	59
Actinomyces	3931	6992	797	1227	1602	2488	1550	32517	1824	1841	6668	3997	1568	1251	1208	5074	1335	1689	1159	6928	3128	3407	10442	3497
Actinotignum	25	72	73	58	53	54	59	270	10	38	80	54	147	31	106	53	77	44	66	111	70	65	70	93
Arcanobacterium	54	63	79	20	19	51	54	150	47	27	16	32	20	32	90	18	63	61	53	64	60	42	52	48
Mobiluncus	1	21	119	13	34	5	73	25	6	41	32	16	50	23	24	18	24	51	31	33	17	133	25	10
Trueperella	964	4342	1605	2507	2912	1448	1139	4789	971	1517	4796	1222	3757	2069	1703	1344	2739	3174	3163	2009	3676	1700	1836	4499
Actinopolyspora	9	18	18	31	27	53	17	25	43	8	14	68	32	16	32	53	18	13	7	61	50	24	21	47
Bifidobacterium	5965	10603	4377	10694	12240	10561	4487	71788	37617	6696	7085	8662	6635	4411	5255	8496	6700	9018	7081	11830	8517	5969	35290	11374
Gardnerella	421	138	93	217	206	275	339	77	63	50	331	216	199	153	55	129	158	123	135	350	90	173	73	303
Parascardovia	24	40	163	78	62	41	47	93	145	50	78	72	50	16	25	44	4	75	81	34	254	90	41	49
Scardovia	10	12	58	32	43	39	19	27	49	61	29	78	18	11	20	4	16	26	47	18	6	30	12	10
Candidatus Nanopelagicus	65	7	7	9	6	4	31	18	1	1	4	22	11	10	14	1	0	6	1	15	0	54	504	12
Candidatus Planktophila	15	58	68	76	85	99	153	60	26	35	84	91	100	26	78	19	42	68	55	50	158	97	48	48
Catenulispora	133	144	62	47	41	31	90	54	57	35	165	248	85	49	181	200	32	243	88	178	65	72	139	292
Corynebacterium	3332	4665	3118	5917	3459	4755	4580	7346	3206	2817	7698	6271	4498	2635	3715	4272	3166	3482	4734	8838	5305	5905	4868	7752
Dietzia	371	149	153	305	129	117	126	332	48	59	223	55	234	268	107	126	97	131	261	298	140	111	162	161
Gordonia	127	325	260	342	645	284	292	884	280	244	297	257	367	160	421	322	262	332	278	402	610	291	433	555
Hoyosella	4	38	13	4	5	19	43	175	0	5	33	90	19	22	20	100	13	0	36	115	18	57	24	155
Mycobacterium	429	788	701	774	698	937	688	1535	710	357	774	1375	703	378	616	958	566	426	377	981	732	1076	925	1022
Mycobacteroides	96	166	153	210	82	94	127	194	107	64	158	55	241	40	157	55	84	68	95	190	78	237	747	76
Mycolicibacter	16	17	19	23	52	17	4	51	12	13	15	11	54	20	56	178	10	128	23	25	115	20	22	13
Mycolicibacterium	340	302	307	469	425	332	220	993	302	224	563	480	629	263	568	399	407	419	190	419	661	605	396	556
Nocardia	392	1015	302	322	395	714	424	1107	690	859	701	606	824	455	595	641	328	485	834	743	1104	509	787	1040
Rhodococcus	956	717	499	752	654	538	597	1264	325	327	870	611	750	449	612	422	506	744	621	990	884	529	388	1122
Segniliparus	18	19	12	23	32	13	20	13	0	3	24	5	29	9	17	8	4	12	15	10	2	66	20	13
Tsukamurella	29	137	56	114	84	138	35	206	332	433	70	53	98	57	36	42	47	75	247	48	79	60	55	49
Lawsonella	17	71	52	35	66	11	70	9921	21	4	138	21	142	10	43	36	103	14	30	29	52	91	27	69
Frankia	315	325	382	457	195	705	448	537	517	258	386	780	406	160	567	854	169	184	259	529	1230	594	253	757
Jatrophihabitans	13	27	15	36	61	27	11	45	11	13	24	14	8	36	31	32	30	208	16	13	14	23	15	50
Blastococcus	30	35	86	37	13	29	43	64	93	6	110	47	11	65	48	13	15	48	28	43	27	45	62	26
Geodermatophilus	385	45	40	122	62	170	223	38	53	14	107	156	128	16	40	106	89	15	19	42	38	104	55	187
Modestobacter	121	206	42	53	98	54	135	132	17	91	58	140	66	86	271	196	52	47	27	223	324	109	26	342
Stackebrandtia	74	79	49	100	144	246	119	105	110	74	111	239	206	54	74	160	120	55	46	166	79	179	281	106
Jiangella	16	87	71	148	58	69	171	284	70	73	162	64	118	130	189	156	115	72	66	112	194	112	81	78
Kineococcus	6	26	19	62	15	26	21	156	7	6	124	8	65	4	29	9	16	31	7	44	9	28	51	7
Beutenbergia	82	128	33	5	8	8	51	205	5	18	55	26	20	7	49	9	10	13	14	89	9	13	23	91
Miniimonas	69	32	38	25	34	37	45	239	6	23	65	46	78	24	107	9	22	56	33	47	38	29	37	139
Brevibacterium	322	161	195	225	320	482	401	452	149	124	272	326	333	241	292	347	227	206	218	445	302	243	155	537
Cellulomonas	119	248	86	224	224	130	125	1266	61	127	171	105	137	163	269	245	224	395	164	119	131	69	123	482
Paraoerskovia	3	51	8	5	0	6	8	261	79	8	20	5	15	3	6	16	7	22	23	29	7	4	21	8
Brachybacterium	233	390	273	521	224	382	449	1336	434	295	498	821	345	94	449	985	725	320	780	599	435	532	539	806
Dermabacter	12	19	63	33	14	29	15	264	24	12	102	51	12	10	10	23	6	6	17	36	19	40	29	32
Devriesea	43	22	35	3	26	30	27	44	20	7	18	50	19	10	38	12	23	11	21	100	6	26	229	25
Dermacoccus	15	102	80	61	37	11	54	164	37	6	108	66	142	28	46	21	67	27	66	56	32	41	208	72
Kytococcus	16	16	17	28	50	24	40	201	10	43	18	52	104	15	22	161	15	26	61	26	22	35	22	26
Luteipulveratus	3	39	13	9	5	1	19	82	63	11	21	2	25	5	18	4	2	36	8	11	12	18	5	15
Austwickia	7	31	35	48	12	41	30	72	24	14	39	49	29	7	15	45	38	8	4	45	27	63	18	60
Dermatophilus	14	3	66	1	30	31	9	55	22	2	53	82	39	14	7	19	100	6	10	32	7	30	6	7
Arsenicicoccus	14	14	21	31	35	45	20	99	4	2	38	47	65	7	18	8	15	38	6	6	20	26	10	23
Intrasporangium	11	31	12	16	45	9	12	496	37	22	24	10	69	17	38	38	14	148	42	24	35	27	12	6
Janibacter	47	27	23	58	51	76	31	185	4	5	59	31	57	24	118	30	67	39	12	55	97	72	20	32
Ornithinimicrobium	91	39	39	12	44	37	40	145	20	34	23	80	73	72	144	6	22	16	51	36	39	17	12	163
Phycicoccus	2	27	16	31	4	8	4	182	4	14	26	4	31	6	16	40	30	108	10	31	34	12	22	22
Serinicoccus	26	20	47	94	24	16	16	240	20	34	32	28	52	7	27	10	7	24	18	41	17	22	44	21
Jonesia	0	5	29	3	8	101	20	9	5	4	10	7	6	8	6	6	2	9	0	43	17	123	13	13
Agrococcus	471	169	45	174	32	34	107	280	13	63	120	90	50	77	64	87	27	65	52	128	78	188	85	145
Agromyces	401	46	80	164	76	52	443	447	39	32	156	152	74	93	76	27	68	153	30	58	35	195	29	287
Aurantimicrobium	81	90	149	31	69	107	47	65	21	30	44	38	124	19	92	11	18	56	39	102	49	108	54	71
Candidatus Aquiluna	5	74	22	89	50	29	16	30	15	18	15	20	29	8	9	28	17	8	64	23	19	19	7	54
Clavibacter	316	289	113	98	91	159	241	459	121	82	145	207	241	71	72	201	90	109	94	245	124	174	119	206
Cnuibacter	7	6	3	5	2	3	0	76	7	1	7	4	6	0	5	0	3	19	1	7	4	4	4	8
Cryobacterium	30	295	117	104	76	30	87	221	43	45	78	101	186	33	85	37	57	64	113	246	176	155	62	156
Curtobacterium	47	39	27	96	45	21	67	468	32	35	64	55	84	20	55	35	34	31	57	19	36	90	52	52
Frondihabitans	160	93	59	136	93	161	147	393	144	58	58	284	99	52	122	158	58	47	14	131	143	132	28	275
Humibacter	22	1	47	6	5	4	0	1	9	2	4	1	5	1	3	2	0	1	2	5	1	3	2	2
Leifsonia	128	118	95	123	156	108	96	476	77	63	146	103	94	124	147	163	65	243	167	127	312	149	101	247
Microbacterium	564	692	389	603	639	454	580	3226	334	395	1175	542	832	408	931	863	710	519	355	562	843	401	402	1067
Microcella	14	42	4	2	7	2	22	464	37	1	16	10	11	11	43	60	12	35	8	15	5	11	52	8
Microterricola	46	94	50	55	52	49	47	239	26	5	142	40	188	27	49	44	91	50	81	73	68	91	71	92
Mycetocola	242	7	58	2	6	8	51	91	39	24	63	9	22	54	11	183	5	18	52	62	76	26	21	32
Plantibacter	16	6	11	41	15	19	91	250	14	14	115	115	13	64	16	42	19	19	77	94	11	128	20	62
Pontimonas	0	2	10	7	2	6	3	31	2	0	10	4	3	3	63	1	2	2	2	1	5	1	5	3
Rathayibacter	26	56	31	40	45	30	145	176	33	16	41	77	32	27	81	18	21	40	11	51	36	79	15	29
Rhodoluna	11	32	30	48	90	40	23	42	15	62	92	21	57	89	166	25	4	22	81	55	220	22	56	17
Salinibacterium	97	132	21	214	86	262	39	115	206	426	78	22	45	100	16	29	62	87	290	206	28	10	78	87
Arthrobacter	602	610	771	801	839	702	766	1752	406	520	1016	801	715	365	684	1184	1000	799	1194	843	619	1086	1374	649
Auritidibacter	18	3	21	9	5	15	7	76	1	15	5	2	3	1	17	1	4	2	1	14	10	16	4	1
Glutamicibacter	251	92	29	74	67	34	65	140	16	34	66	64	126	50	167	95	383	31	444	144	121	94	260	245
Kocuria	154	337	167	285	195	246	239	655	128	149	324	397	233	76	309	235	238	171	205	309	283	297	364	386
Micrococcus	234	41	40	28	84	43	64	240	42	47	122	42	94	137	45	94	48	140	101	92	100	44	72	24
Neomicrococcus	44	53	43	68	118	40	67	8	21	8	44	147	67	25	17	48	49	9	24	49	61	58	13	37
Paenarthrobacter	0	16	16	1	10	3	4	2	31	12	13	6	22	9	16	0	1	1	40	8	3	21	13	9
Pseudarthrobacter	137	119	155	200	124	416	253	238	363	105	305	566	161	78	107	476	149	92	99	380	142	300	74	316
Psychromicrobium	8	25	18	27	8	9	3	15	5	1	61	3	12	3	50	0	6	1	73	6	8	42	39	11
Renibacterium	111	144	43	7	114	19	158	14	299	21	155	99	28	22	22	30	136	13	23	110	21	121	21	40
Rothia	340	200	482	2286	148	133	198	196	86	86	193	280	163	210	61	162	166	78	61	330	278	175	338	120
Sinomonas	4	26	45	58	58	25	17	479	28	109	75	20	61	21	146	278	342	16	386	58	44	9	41	67
Zhihengliuella	2	19	17	11	5	4	26	71	7	14	38	18	7	3	6	10	10	3	9	14	3	22	6	13
Cellulosimicrobium	71	119	111	74	42	90	63	1182	49	70	92	85	74	26	89	315	37	225	77	100	170	48	69	124
Isoptericola	19	24	30	55	8	31	45	764	14	31	78	70	20	12	60	35	27	61	34	46	62	41	47	37
Xylanimonas	23	76	35	96	9	20	97	582	21	36	70	160	20	50	48	202	21	39	81	198	82	231	37	161
Sanguibacter	22	46	18	58	40	24	42	377	49	13	31	15	19	10	23	25	8	45	99	51	51	24	3	35
Tropheryma	11	3	6	6	7	2	0	1	10	19	6	36	4	5	10	14	5	0	23	2	7	2	0	4
Actinoplanes	156	330	189	212	251	201	248	1081	116	150	400	203	305	174	348	423	221	146	223	308	570	346	223	279
Micromonospora	488	950	354	451	531	590	626	1175	199	251	647	1047	665	242	757	846	352	333	379	810	814	700	427	1139
Plantactinospora	198	81	209	83	115	62	267	526	59	32	127	211	99	141	68	119	111	39	124	89	145	177	54	117
Salinispora	8	32	50	78	51	56	57	15	41	14	106	46	72	19	89	19	46	11	38	37	34	44	30	68
Verrucosispora	9	25	12	84	6	9	33	63	5	7	57	24	14	10	5	5	9	38	12	19	5	20	65	15
Nakamurella	138	25	92	46	76	128	75	547	42	58	154	104	84	20	51	85	178	30	34	49	32	72	67	68
Actinopolymorpha	7	55	25	165	39	45	29	67	15	26	87	47	98	11	48	33	30	44	40	81	44	59	35	30
Aeromicrobium	258	315	129	173	115	222	158	507	188	127	152	300	183	87	224	259	125	280	130	335	199	148	63	507
Friedmanniella	41	133	65	201	175	65	86	201	23	92	379	103	191	81	215	82	196	73	94	97	158	103	79	225
Kribbella	22	54	15	204	23	29	44	145	19	32	56	36	36	14	25	20	15	87	11	34	144	99	48	40
Marmoricola	24	134	57	45	52	53	28	527	11	73	45	27	97	38	86	139	53	41	38	83	102	46	30	44
Micropruina	31	35	36	132	60	27	73	189	71	36	75	37	89	55	88	30	39	26	116	79	254	67	63	78
Nocardioides	82	115	86	200	174	178	139	431	165	116	256	274	269	86	213	265	189	239	105	192	215	212	195	232
Pimelobacter	28	83	40	50	71	99	54	186	176	240	59	56	49	32	26	111	17	39	136	46	200	52	59	46
Acidipropionibacterium	399	140	89	591	138	171	193	830	124	181	320	285	167	110	185	360	101	106	158	628	220	232	135	229
Auraticoccus	13	76	46	25	76	66	89	43	6	36	152	106	90	23	47	50	90	102	37	75	88	126	250	137
Cutibacterium	528	142	190	141	215	218	530	545	76	89	214	308	247	70	576	201	154	153	139	226	343	263	586	671
Microlunatus	124	109	133	58	133	56	172	143	49	82	280	243	102	144	192	87	175	110	41	142	346	146	49	284
Propionibacterium	342	256	112	184	152	118	109	547	92	168	227	157	275	78	186	203	153	172	264	190	196	117	136	192
Propionimicrobium	12	229	49	115	421	118	50	161	29	155	64	215	145	214	137	253	34	265	182	355	443	68	144	315
Pseudopropionibacterium	23	40	65	21	74	71	55	495	192	63	135	80	54	74	152	119	93	165	61	118	201	52	98	28
Tessaracoccus	526	546	348	763	346	439	898	1371	584	658	635	662	402	221	475	614	354	545	672	619	577	669	341	956
Actinoalloteichus	202	289	94	272	278	391	308	305	377	192	415	482	289	55	214	758	174	142	194	419	516	445	63	819
Actinosynnema	30	78	34	202	111	84	20	314	61	76	191	30	197	86	308	166	138	93	72	123	289	35	130	118
Alloactinosynnema	46	64	29	81	43	109	59	28	70	8	44	86	34	4	26	107	27	20	12	84	37	75	21	71
Allokutzneria	14	101	45	59	36	29	31	17	18	6	109	42	106	29	59	32	17	83	8	159	85	163	13	247
Amycolatopsis	482	383	256	508	366	296	408	393	251	189	574	569	458	173	688	408	334	317	377	417	430	344	329	867
Kibdelosporangium	49	48	58	58	34	16	58	152	76	122	74	150	44	14	167	371	432	17	476	34	41	76	24	145
Kutzneria	7	85	47	123	42	35	41	51	18	31	147	36	97	37	56	40	48	42	57	54	27	53	26	39
Lentzea	30	64	23	161	10	17	13	45	17	1	77	15	124	26	13	7	27	44	43	91	213	19	31	15
Prauserella	27	62	27	91	118	127	34	633	25	57	32	32	87	78	96	126	94	60	68	262	130	40	107	44
Pseudonocardia	179	349	188	147	209	196	138	297	375	575	267	172	197	130	275	97	160	140	339	210	178	160	119	415
Saccharomonospora	28	106	61	138	144	96	107	194	36	56	179	97	87	60	172	161	63	83	134	94	91	132	78	105
Saccharopolyspora	8	33	18	35	68	89	44	47	3	24	72	60	66	40	75	13	27	20	24	220	48	24	36	63
Saccharothrix	64	19	17	104	62	132	48	588	57	68	41	145	44	25	85	164	32	26	22	61	67	155	39	145
Kitasatospora	132	158	93	193	176	115	196	368	74	56	283	215	199	76	202	91	146	175	127	177	168	411	74	254
Streptacidiphilus	205	670	105	34	169	211	85	93	9	275	259	173	423	382	328	56	126	64	513	243	666	126	431	654
Streptomyces	3622	5367	2815	4553	4093	4307	4371	14133	8005	3035	5893	6020	5828	2590	6238	8126	5458	4155	5783	5874	6539	5624	3946	7759
Nocardiopsis	214	216	98	161	413	173	276	618	82	185	353	248	244	899	390	325	257	250	273	309	452	261	140	421
Thermobifida	15	63	52	40	61	19	42	13	15	25	113	14	116	28	18	12	86	9	16	10	33	41	175	86
Nonomuraea	35	83	47	99	168	82	95	431	104	79	238	117	87	32	105	182	118	189	62	118	70	69	49	163
Streptosporangium	78	138	172	133	42	43	118	408	92	44	184	138	210	38	211	385	414	65	536	90	99	111	40	137
Actinomadura	113	68	42	55	41	29	75	173	8	58	31	169	25	31	108	266	15	107	52	105	125	36	39	210
Thermomonospora	41	127	25	151	100	39	62	125	22	48	152	252	132	82	113	220	22	43	190	221	262	66	126	163
