Taxonomy	GXL_5075	GXL_10938	GXL_8500	GXL_5076	GXL_12940	GXL_7910	GXL_7834	GXL_7837	GXL_13164	GXL_12278	GXL_11720	GXL_4184	GXL_1936	GXL_11714	GXL_10199	GXL_9463	GXL_4092	GXL_10143	GXL_13198	GXL_1001	GXL_5777	GXL_10941	GXL_4337	GXL_4363
Microbulbifer thermotolerans	115	141	64	69	96	102	86	34	236	42	41	146	66	30	134	49	149	59	61	126	54	100	69	90
Oceanicoccus sagamiensis	10	48	9	177	53	124	17	51	7	72	34	34	25	48	9	47	90	32	74	15	8	18	47	76
Spongiibacter sp. IMCC21906	66	70	41	33	22	38	47	9	3	14	16	32	39	29	40	23	30	16	24	27	47	25	46	18
Zhongshania aliphaticivorans	49	8	68	13	15	9	35	0	1	2	27	31	11	12	1	6	6	2	54	17	11	32	6	17
Allochromatium vinosum	80	133	56	131	173	111	71	657	104	56	111	70	65	19	130	160	43	123	209	153	115	85	79	141
Candidatus Nitrosoglobus terrae	2	2	11	0	1	9	7	11	52	1	76	2	1	7	0	4	0	22	2	2	1	0	0	0
Marichromatium purpuratum	110	94	72	84	198	67	120	46	104	37	155	103	163	84	56	64	142	133	186	138	119	144	28	125
Nitrosococcus halophilus	10	15	25	12	3	59	8	5	10	2	37	27	17	20	25	5	3	3	19	37	13	12	5	15
Nitrosococcus oceani	9	8	6	8	7	19	9	0	0	2	25	21	10	1	3	8	8	3	6	3	2	25	10	3
Nitrosococcus watsonii	7	13	3	10	10	9	8	2	1	5	12	13	1	5	9	8	8	19	4	19	19	11	7	8
Thiocystis violascens	116	85	31	51	78	24	70	23	17	44	172	93	123	46	165	146	136	9	49	33	173	44	28	299
Candidatus Thiodictyon syntrophicum	381	57	97	274	169	406	233	123	356	150	185	593	173	83	141	455	73	89	169	293	226	304	59	379
Thioflavicoccus mobilis	294	102	100	43	55	59	158	110	49	88	109	82	93	107	109	261	34	96	153	110	366	95	49	123
Chromatiaceae bacterium 2141T.STBD.0c.01a	93	23	101	100	33	295	121	84	254	84	60	464	79	14	19	365	40	44	22	216	71	152	3	267
Acidihalobacter ferrooxidans	160	111	121	112	184	55	160	548	269	59	172	167	192	178	152	150	210	51	71	155	188	85	154	243
Acidihalobacter prosperus	215	129	90	114	220	167	85	64	52	119	278	137	274	119	443	231	166	100	208	139	222	216	218	368
Alkalilimnicola ehrlichii	39	38	88	56	21	11	60	38	81	2	145	65	88	10	16	45	27	110	28	22	428	139	9	40
Ectothiorhodospira sp. BSL-9	70	91	70	99	93	49	186	11	50	41	169	183	156	63	106	326	141	40	57	160	407	179	44	222
Halorhodospira halochloris	5	8	38	8	8	8	36	2	6	1	45	27	15	12	3	4	6	3	10	14	8	53	170	8
Halorhodospira halophila	167	64	74	33	97	77	82	7	19	72	102	116	88	56	250	55	166	51	81	81	133	191	106	188
Spiribacter curvatus	1	18	13	22	40	34	42	6	17	25	17	21	29	4	91	16	35	14	25	75	19	45	30	13
Spiribacter salinus	53	37	20	19	85	34	26	10	29	38	71	30	63	101	43	23	34	22	126	64	42	42	15	77
Thioalkalivibrio nitratireducens	46	52	80	98	24	220	68	56	179	98	63	253	185	45	119	212	67	71	81	140	163	95	61	136
Thioalkalivibrio paradoxus	197	38	30	91	28	41	139	17	28	35	38	74	27	12	116	8	39	43	18	52	205	56	30	144
Thioalkalivibrio sp. K90mix	112	111	23	71	60	51	103	61	143	37	97	116	124	26	202	44	38	91	99	119	95	109	41	299
Thioalkalivibrio sulfidiphilus	149	91	108	205	164	341	133	104	296	118	198	456	267	35	113	332	150	95	34	195	207	192	69	318
Thioalkalivibrio versutus	30	101	16	20	71	31	50	12	23	2	179	41	129	19	53	14	109	2	49	47	55	64	377	86
Granulosicoccus antarcticus	44	33	65	42	50	17	48	14	26	28	37	28	36	34	14	40	23	33	63	37	101	32	91	36
Halothiobacillus neapolitanus	2	15	46	4	8	15	3	1	4	2	2	6	6	9	12	2	7	9	3	7	2	21	12	2
Halothiobacillus sp. LS2	12	60	17	31	16	56	24	27	40	38	84	62	35	34	108	36	40	32	53	45	70	37	37	55
Wenzhouxiangella marina	22	46	40	45	6	11	36	7	2	16	8	49	35	11	22	39	45	8	10	10	58	33	64	18
Woeseia oceani	12	82	28	68	30	35	21	178	93	218	18	36	67	18	223	489	551	51	666	67	37	23	38	151
Leminorella richardii	11	71	82	59	50	88	37	12	13	38	57	34	52	22	44	11	30	21	37	47	57	27	39	19
Pragia fontium	29	71	45	104	56	108	25	31	5	44	28	37	59	32	38	18	72	47	42	68	38	17	131	33
Blochmannia endosymbiont of Camponotus (Colobopsis) obliquus	0	23	23	3	11	4	2	3	1	0	4	0	2	4	5	0	5	1	2	1	4	4	0	10
Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri	0	0	3	1	78	24	10	11	3	0	0	9	1	0	1	0	0	7	1	1	8	24	3	1
Candidatus Blochmannia chromaiodes	0	0	9	0	1	0	1	0	0	0	1	13	2	1	0	0	0	0	25	0	13	1	0	14
Candidatus Blochmannia floridanus	5	1	20	9	0	2	4	0	0	0	6	6	1	6	2	0	0	1	1	1	0	0	0	5
Candidatus Blochmannia pennsylvanicus	0	4	0	0	0	0	3	1	0	0	0	0	0	0	3	2	0	1	0	2	0	1	1	0
Candidatus Blochmannia vafer	0	1	8	0	0	0	3	0	0	0	2	1	0	3	0	0	0	0	2	0	1	6	0	0
Candidatus Doolittlea endobia	0	66	811	8	8	5	74	5	4	13	126	12	17	15	18	2	0	2	0	32	16	95	0	1
Candidatus Gullanella endobia	7	127	21	76	55	130	7	123	165	183	16	24	34	24	373	12	19	17	120	57	29	11	500	47
Candidatus Hamiltonella defensa	3	5	23	61	11	12	17	6	5	14	13	17	26	27	46	11	7	10	57	54	46	14	30	21
Candidatus Hoaglandella endobia	3	1	42	29	19	13	15	37	6	16	22	11	2	2	3	7	4	8	3	17	10	13	2	14
Candidatus Ishikawaella capsulata	0	4	7	1	1	2	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1
Candidatus Mikella endobia	1	2	0	1	0	3	1	0	0	0	18	2	0	6	1	0	0	0	0	0	0	2	0	1
Candidatus Moranella endobia	0	0	8	0	0	0	11	2	0	0	0	0	3	0	0	0	1	1	0	30	1	0	0	3
Candidatus Purcelliella pentastirinorum	1	1	8	20	14	3	0	14	0	2	0	2	2	64	20	19	1	1	0	6	1	8	1	6
Candidatus Riesia pediculicola	0	3	12	0	0	1	3	0	0	0	7	1	0	5	1	2	0	0	1	12	0	9	1	0
Candidatus Riesia pediculischaeffi	8	1	5	0	1	2	7	0	19	0	6	0	0	0	0	0	0	15	0	1	1	3	0	0
Candidatus Tachikawaea gelatinosa	1	1	5	48	9	5	7	4	7	9	5	3	5	5	5	2	2	46	5	0	9	7	4	9
Cedecea neteri	96	121	141	71	113	102	215	64	63	37	122	63	160	64	112	72	63	39	71	136	122	68	91	205
Citrobacter amalonaticus	44	66	48	170	36	16	75	515	48	41	37	13	291	129	101	25	24	57	498	71	98	32	50	20
Citrobacter braakii	1	276	2	9	2	0	24	4	0	173	11	0	22	0	2	1	13	7	22	2	1	1	1	4
Citrobacter farmeri	32	48	25	47	33	16	29	15	16	36	18	22	99	34	20	6	4	23	201	33	118	10	21	69
Citrobacter freundii	12	416	142	265	114	9	1089	278	14	261	68	42	688	31	300	32	29	50	381	132	112	44	497	143
Citrobacter freundii complex sp. CFNIH2	2	219	24	59	16	1	12	8	5	8	37	1	37	11	41	6	1	5	102	7	24	30	246	2
Citrobacter freundii complex sp. CFNIH3	1	182	4	67	15	43	23	17	5	145	11	3	39	13	7	8	11	32	45	33	19	5	12	30
Citrobacter freundii complex sp. CFNIH4	0	19	2	5	1	0	23	42	1	22	14	0	82	4	0	0	2	2	16	14	0	2	1	0
Citrobacter freundii complex sp. CFNIH9	0	24	1	26	8	1	139	9	0	9	6	8	60	2	8	31	22	26	11	19	1	6	44	4
Citrobacter koseri	10	70	31	117	78	69	32	87	16	25	32	27	243	21	80	44	54	26	60	49	28	4	122	37
Citrobacter rodentium	14	110	46	76	99	16	86	63	15	99	45	42	274	41	94	28	40	68	79	78	61	16	133	21
Citrobacter sp. 86	0	19	1	0	0	0	0	0	0	13	1	0	601	0	0	0	1	0	7	0	1	0	0	0
Citrobacter sp. 92	0	0	0	0	0	0	0	2	0	1	0	0	40	0	0	0	0	0	5	0	0	0	0	0
Citrobacter sp. CFNIH10	0	0	3	22	5	1	16	29	2	0	0	2	25	0	1	0	0	2	349	4	9	0	20	1
Citrobacter sp. CRE-46	22	11	8	40	8	0	21	4	0	4	0	0	74	0	11	0	1	6	4	0	3	4	35	0
Citrobacter sp. FDAARGOS_156	3	17	9	19	30	29	48	9	1	11	1	10	130	0	24	3	72	25	17	4	9	4	9	3
Citrobacter werkmanii	22	90	68	69	67	8	560	25	53	48	18	17	360	29	23	6	10	61	39	29	15	22	37	8
Citrobacter youngae	0	0	17	0	0	0	117	3	3	2	0	0	11	0	0	0	2	0	4	1	2	0	2	0
Cronobacter condimenti	54	14	22	46	22	10	44	49	13	10	21	27	93	19	14	10	7	14	13	50	14	26	16	32
Cronobacter dublinensis	4	32	36	8	13	18	10	36	12	31	33	8	41	7	17	18	30	29	21	6	5	35	27	16
Cronobacter malonaticus	12	37	5	32	9	32	4	28	6	25	39	26	40	20	50	8	19	7	37	13	41	14	289	8
Cronobacter muytjensii	6	52	21	36	54	8	15	20	43	19	121	5	73	11	29	11	90	8	16	13	24	19	8	50
Cronobacter sakazakii	39	128	46	40	136	41	178	30	118	48	32	134	3521	35	62	52	187	26	63	92	19	62	69	20
Cronobacter turicensis	0	23	19	45	7	4	72	4	0	24	2	5	114	2	9	10	9	2	12	16	1	21	17	5
Cronobacter universalis	1	25	1	20	34	2	10	2	9	4	117	6	104	11	18	11	85	3	14	8	24	17	7	107
Enterobacter asburiae	14	65	116	49	19	13	4498	50	36	42	12	39	260	39	12	35	6	45	451	37	26	62	67	32
Enterobacter bugandensis	6	13	3	9	14	25	5	3	1	11	23	0	17	8	9	3	18	5	8	12	9	62	40	8
Enterobacter cancerogenus	26	66	42	23	31	12	77	35	25	8	36	27	109	10	12	13	15	40	10	14	6	50	154	20
Enterobacter cloacae	60	156	923	378	152	122	438	812	79	138	159	184	2572	110	212	334	89	167	145	324	236	133	754	402
Enterobacter cloacae complex sp.	60	7	23	20	71	14	52	33	11	0	16	56	935	9	14	6	18	10	24	2	30	29	36	20
Enterobacter cloacae complex sp. ECNIH7	0	0	2	5	1	0	8	12	0	1	0	0	14	0	1	0	0	0	26	0	4	2	10	0
Enterobacter cloacae complex sp. FDA-CDC-AR_0132	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	1	0
Enterobacter cloacae complex sp. FDA-CDC-AR_0164	0	8	0	0	0	0	1	4	0	7	0	0	3	0	0	0	1	0	1	1	0	0	0	0
Enterobacter hormaechei	26	16	46	132	45	33	40	189	4	31	16	39	1090	18	58	20	45	57	39	24	28	34	115	75
Enterobacter kobei	0	3	2	20	1	0	0	14	0	1	4	0	301	4	7	0	3	12	2	0	0	0	6	0
Enterobacter ludwigii	0	0	13	1	1	0	0	0	0	0	0	0	2	2	1	0	0	0	5	0	0	0	2	0
Enterobacter roggenkampii	9	1	13	7	4	11	27	25	6	16	0	2	34	4	12	0	13	18	14	2	5	2	65	2
Enterobacter sp. 638	10	24	23	14	68	5	16	21	4	13	1	18	81	5	22	4	9	19	2	22	235	17	4	18
Enterobacter sp. CRENT-193	0	0	0	0	0	0	0	3	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
Enterobacter sp. Crenshaw	1	1	3	4	1	0	7	5	2	4	8	10	2	7	1	10	0	0	5	3	0	3	22	10
Enterobacter sp. E20	0	16	12	13	3	0	4	38	1	0	3	0	87	5	27	0	4	4	4	1	0	0	0	1
Enterobacter sp. FY-07	9	40	19	42	18	46	14	48	13	14	6	16	172	14	43	11	17	31	18	25	24	14	21	10
Enterobacter sp. HK169	1	2	1	2	0	2	11	1	3	0	11	4	6	1	1	1	0	0	1	1	3	0	1	0
Enterobacter sp. ODB01	0	0	1	3	0	0	0	9	0	0	0	1	7	1	0	0	0	0	1	4	1	0	1	0
Enterobacter sp. R4-368	22	36	22	22	23	14	138	8	27	18	23	3	30	4	23	3	3	4	6	5	4	28	11	18
Enterobacter sp. SA187	329	76	63	53	90	65	269	84	73	13	58	142	180	23	43	36	107	56	39	93	43	90	55	125
Escherichia albertii	44	1253	50	1466	671	9	66	651	33	874	43	20	2150	74	273	84	83	567	58	101	46	137	571	62
Escherichia coli	22307	269021	14635	429436	130984	4032	8871	258569	3834	127661	2347	3543	785300	15929	148263	64762	63406	157986	33037	20208	8245	6867	197378	2433
Escherichia fergusonii	46	233	88	384	52	5	77	311	18	109	22	6	1188	59	139	27	30	500	28	53	29	121	130	18
Escherichia marmotae	94	360	128	706	104	204	120	562	169	315	10	276	1509	79	239	246	95	179	54	187	112	140	187	160
Gibbsiella quercinecans	20	54	39	26	29	7	46	20	8	19	20	27	62	22	97	44	29	11	37	48	90	22	80	33
Klebsiella aerogenes	155	48	55	57	45	33	91	48	11	32	59	54	322	54	174	53	15	26	29	28	126	26	69	67
Klebsiella michiganensis	44	19	94	37	90	34	79	15	4	33	43	33	86	36	31	8	38	15	23	39	31	27	21	35
Klebsiella oxytoca	30	93	822	70	99	50	154	75	6	49	335	157	186	45	58	26	83	76	53	44	38	133	44	245
Klebsiella pneumoniae	192	544	1215	1074	896	60	1339	1171	864	545	403	98	3403	1373	885	597	314	317	756	505	93	240	2732	213
Klebsiella quasipneumoniae	23	27	65	140	28	13	41	86	86	123	15	28	150	43	100	201	225	69	333	16	12	45	261	150
Klebsiella quasivariicola	0	108	12	64	12	11	25	15	6	26	40	24	61	9	40	27	24	5	22	101	88	19	5	189
Klebsiella sp. LTGPAF-6F	0	0	3	3	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
Klebsiella sp. M5al	0	0	1	4	0	0	3	191	0	0	8	0	16	4	20	1	1	0	0	4	1	0	2	0
Klebsiella variicola	8	14	29	47	4	4	39	12	2	6	2	1	98	10	16	1	0	8	3	24	29	3	49	9
Kluyvera intermedia	6	37	25	21	15	33	13	6	7	16	8	14	34	11	10	7	12	11	11	17	24	12	24	14
Kosakonia cowanii	82	43	50	27	28	32	83	24	33	40	68	44	84	25	84	40	25	13	104	60	85	17	31	46
Kosakonia oryzae	1	12	4	7	22	8	5	25	1	7	19	10	54	32	26	8	29	4	8	9	91	9	154	11
Kosakonia radicincitans	0	0	8	6	1	0	21	1	0	1	0	4	5	0	3	7	4	14	1	1	0	1	5	1
Kosakonia sacchari	12	15	5	22	15	11	15	18	1	4	8	3	36	11	11	2	10	8	6	21	24	12	127	6
Leclercia adecarboxylata	0	1	11	3	2	1	6	6	4	10	2	0	5	0	1	0	0	1	7	2	3	3	2	3
Leclercia sp. LSNIH1	48	17	6	16	61	4	137	5	5	4	17	33	52	12	11	9	15	2	2	6	26	19	33	25
Leclercia sp. LSNIH3	0	0	20	6	2	0	6	3	0	14	0	1	7	1	4	0	0	2	2	0	0	8	1	0
Lelliottia amnigena	41	75	33	62	49	17	52	47	56	57	37	30	86	45	137	67	65	192	39	60	118	20	23	65
Lelliottia jeotgali	5	55	20	19	8	6	6	11	19	3	2	32	62	6	0	2	9	3	22	11	3	101	32	9
Lelliottia nimipressuralis	5	16	8	14	16	9	6	23	30	27	32	19	65	37	80	35	9	12	33	23	93	16	5	6
Lelliottia sp. WB101	4	81	52	38	23	16	40	51	1	33	115	16	124	23	28	2	20	17	112	29	15	40	58	38
Limnobaculum parvum	33	14	45	3	2	4	39	3	7	15	7	3	14	35	47	0	24	1	2	12	3	15	4	3
Pluralibacter gergoviae	39	1012	179	71	200	306	216	155	63	302	342	175	631	500	477	66	197	330	759	422	941	149	836	773
[Enterobacter] lignolyticus	43	68	28	20	28	51	12	12	4	23	84	13	49	8	39	12	29	10	42	23	13	25	58	13
Raoultella ornithinolytica	15	112	35	76	66	79	61	355	165	278	98	35	144	81	103	125	129	57	112	63	125	47	22	69
Raoultella planticola	34	62	32	33	65	28	52	33	13	16	15	19	47	12	29	19	25	7	61	50	38	5	11	57
Raoultella sp. X13	0	0	3	2	0	0	0	0	0	0	0	0	5	1	0	0	0	0	1	0	0	0	0	0
Salmonella bongori	9	8	16	91	4	2	22	9	9	16	2	5	80	15	40	20	5	13	16	20	13	9	255	18
Salmonella enterica	197	1413	756	6808	1887	104	222	1344	83	900	148	135	2760	162	587	346	277	1125	143	172	132	364	4030	149
Shigella dysenteriae	17	395	21	345	124	1	1	209	1	290	5	10	1543	53	47	24	39	90	12	14	32	7	67	11
Shigella flexneri	7	40	12	158	17	0	7	118	1	12	3	7	575	16	39	13	32	22	8	10	13	3	119	0
Shigella sp. PAMC 28760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shimwellia blattae	7	19	15	15	45	23	25	27	15	10	23	32	72	18	12	18	26	37	10	14	19	49	38	7
Enterobacteriaceae bacterium ENNIH1	1	18	5	5	17	15	11	42	4	2	28	1	61	4	7	8	20	4	0	9	5	2	10	10
Enterobacteriaceae bacterium ENNIH2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterobacteriaceae bacterium ENNIH3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterobacteriaceae bacterium S05	0	31	0	1	0	2	6	0	1	1	6	13	20	0	18	0	1	0	4	14	4	11	63	4
Enterobacteriaceae bacterium strain FGI 57	18	68	106	98	14	16	28	180	4	27	34	4	213	46	57	34	9	22	98	93	77	9	33	77
Enterobacteriaceae bacterium w17	0	20	23	8	3	25	50	15	2	3	1	61	37	12	10	19	3	13	8	26	19	24	15	7
Enterobacteriaceae bacterium w6	44	5	13	5	0	1	11	2	3	3	3	0	95	1	4	0	0	1	13	1	0	3	86	2
Plautia stali symbiont	87	25	22	57	67	31	30	45	1	19	20	44	36	2	126	156	15	19	4	34	104	28	21	165
secondary endosymbiont of Ctenarytaina eucalypti	7	2	2	3	1	8	7	0	0	0	10	0	13	3	0	0	1	0	2	1	1	14	2	1
secondary endosymbiont of Heteropsylla cubana	2	3	14	0	0	0	19	0	3	0	3	7	2	4	5	1	1	1	5	4	0	27	0	1
secondary endosymbiont of Trabutina mannipara	0	0	2	3	0	2	6	0	4	0	0	0	4	1	1	0	0	0	7	8	1	0	0	1
Buchnera aphidicola	20	103	295	192	116	154	76	55	82	94	49	65	108	102	149	27	65	99	69	154	65	51	85	76
Candidatus Erwinia sp. ErCipseudotaxifoliae	3	9	5	1	3	13	45	3	5	18	0	9	1	6	20	2	6	4	6	10	0	49	7	60
Erwinia amylovora	70	71	30	18	78	15	56	1	54	5	113	51	46	15	29	6	24	4	119	12	45	34	209	28
Erwinia billingiae	14	73	96	64	25	33	34	91	26	0	80	74	18	22	8	54	19	13	107	100	26	54	56	16
Erwinia gerundensis	13	16	222	20	12	42	40	10	35	4	30	87	16	19	5	28	16	11	14	26	32	28	14	12
Erwinia persicina	27	14	41	107	6	5	47	9	3	22	14	18	12	8	22	3	4	22	15	54	24	31	11	7
Erwinia pyrifoliae	8	36	4	75	45	61	10	13	0	49	7	11	31	14	15	7	30	22	19	87	3	2	62	22
Erwinia sp. Ejp617	0	0	0	2	0	0	5	1	0	0	0	0	1	0	0	0	18	0	0	0	9	5	2	0
Erwinia tasmaniensis	140	25	97	52	81	10	86	41	3	18	17	55	29	18	39	6	35	24	32	24	54	27	16	35
Candidatus Pantoea carbekii	2	5	37	4	2	9	13	3	1	0	18	3	1	7	3	0	0	2	5	13	4	9	0	2
Pantoea agglomerans	32	5	19	12	18	8	29	929	32	6	7	35	20	25	14	103	5	9	4	22	39	107	4	27
Pantoea alhagi	9	84	19	62	19	67	19	0	6	12	34	30	30	9	11	85	22	19	13	30	57	17	41	10
Pantoea ananatis	33	21	58	15	44	41	40	8	50	23	40	39	23	21	30	17	12	22	33	62	14	20	30	29
Pantoea calida	0	18	8	6	23	6	15	1	0	0	7	68	5	17	1	90	3	1	38	139	6	31	0	71
Pantoea gaviniae	15	38	38	29	23	49	30	7	10	18	96	72	41	44	37	58	30	10	36	60	26	58	309	75
Pantoea rwandensis	2	8	5	10	10	11	7	0	28	3	13	10	27	5	22	6	35	3	14	8	6	11	19	13
Pantoea sp. At-9b	22	54	62	37	99	87	77	28	27	36	22	144	53	18	28	175	26	7	47	150	59	67	201	156
Pantoea sp. PSNIH1	12	33	44	12	52	47	26	15	24	14	8	88	54	27	11	26	25	7	27	40	60	44	17	16
Pantoea sp. PSNIH2	0	2	1	14	0	7	4	13	0	1	22	3	9	1	21	14	0	1	0	6	17	130	1	0
Pantoea stewartii	3	14	40	7	2	19	21	8	2	1	10	9	19	9	7	39	2	5	0	6	15	148	253	10
Pantoea vagans	37	62	68	90	13	20	117	23	28	40	15	13	24	15	71	18	15	50	31	34	14	77	35	33
Tatumella citrea	3	2	44	47	3	4	17	10	4	4	9	1	24	9	10	1	1	9	2	5	10	9	3	5
Tatumella ptyseos	1	18	16	31	46	72	1	11	1	23	21	9	5	14	11	45	25	13	6	24	89	7	71	9
Wigglesworthia glossinidia	4	2	5	1	12	1	0	0	2	0	0	2	5	0	0	0	1	0	0	1	0	9	0	1
Edwardsiella anguillarum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Edwardsiella hoshinae	26	36	59	14	3	7	35	5	2	12	11	18	26	12	24	16	4	4	15	45	7	73	42	27
Edwardsiella ictaluri	7	31	28	43	6	19	22	3	1	11	39	55	25	14	11	8	7	7	12	14	40	16	4	23
Edwardsiella piscicida	5	18	2	1	4	4	10	1	4	12	1	0	4	1	5	0	0	1	2	18	0	2	0	3
Edwardsiella sp. EA181011	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
Edwardsiella sp. LADL05-105	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Edwardsiella tarda	29	22	19	14	42	13	23	41	24	9	23	18	22	7	13	13	35	121	11	11	6	31	15	18
Hafnia alvei	17	39	80	74	39	56	44	7	8	130	45	40	26	16	39	38	19	4	37	21	38	30	51	134
Hafnia sp. CBA7124	0	6	1	26	11	9	2	7	0	12	20	2	4	4	1	3	7	5	7	26	2	0	10	8
Obesumbacterium proteus	20	9	16	7	18	5	18	0	1	2	58	14	69	17	1	8	1	4	0	7	1	32	9	49
Candidatus Arsenophonus lipoptenae	0	1	57	0	6	2	7	0	0	0	4	21	2	7	1	12	0	4	5	27	8	4	1	12
Morganella morganii	15	23	65	21	41	14	22	76	27	45	36	4	68	54	120	61	27	38	31	316	101	45	48	30
Photorhabdus asymbiotica	48	43	82	102	49	126	56	42	26	73	10	73	15	27	41	16	27	159	66	57	31	17	30	36
Photorhabdus laumondii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Photorhabdus luminescens	0	1	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0
Photorhabdus thracensis	0	11	24	41	31	3	15	6	22	20	8	9	104	25	27	24	9	14	3	5	5	7	90	8
Proteus mirabilis	7	20	15	56	7	3	16	72	16	5	5	6	55	9	175	4	2	45	4	12	14	11	19	22
Proteus vulgaris	5	2	11	12	19	8	16	6	4	24	7	7	6	34	70	17	18	10	2	23	110	4	15	8
Providencia alcalifaciens	5	6	58	115	15	12	6	0	31	3	7	2	23	7	18	4	7	40	7	33	4	15	3	4
Providencia heimbachae	442	16	85	8	47	125	319	15	25	13	154	195	93	23	9	76	82	0	50	71	30	95	5	264
Providencia rettgeri	17	3	35	16	3	0	10	2	9	3	12	11	23	10	23	0	3	11	12	24	8	10	5	13
Providencia sneebia	5	2	41	10	2	4	17	0	2	3	2	12	10	11	12	2	2	1	5	7	8	14	8	10
Providencia sp. WCHPr000369	19	7	18	17	9	7	1	3	14	14	22	1	7	3	0	0	0	3	4	11	0	12	4	14
Providencia stuartii	17	49	15	15	19	22	36	20	20	6	5	9	62	11	37	9	9	9	9	40	46	9	41	10
Xenorhabdus bovienii	11	18	39	11	9	7	11	39	27	3	13	5	25	7	4	15	12	20	6	31	8	10	25	30
Xenorhabdus doucetiae	10	9	31	14	3	7	14	4	1	1	13	0	11	4	7	2	2	1	5	5	13	13	11	1
Xenorhabdus hominickii	47	2	34	18	9	9	27	17	14	4	1	4	8	6	15	0	0	11	6	7	0	3	0	5
Xenorhabdus nematophila	2	10	6	17	4	7	9	5	4	23	5	22	11	13	6	6	2	4	29	26	19	3	11	39
Xenorhabdus poinarii	1	13	47	6	5	3	17	3	0	8	8	3	18	6	16	0	9	2	1	0	1	9	20	8
Brenneria goodwinii	74	102	50	142	133	74	62	22	175	185	52	70	67	25	33	46	38	95	233	104	230	82	8	42
Brenneria sp. EniD312	31	62	72	52	54	44	40	84	22	56	58	15	36	42	94	24	34	37	85	42	167	16	63	25
Dickeya chrysanthemi	54	62	50	93	23	48	54	6	19	16	28	31	54	15	13	5	31	4	10	29	22	38	34	17
Dickeya dadantii	34	61	55	49	27	49	31	51	59	32	43	65	22	10	25	15	27	24	32	27	29	25	115	31
Dickeya dianthicola	37	20	24	10	49	12	21	260	25	8	24	27	52	20	33	49	11	20	27	21	11	11	6	29
Dickeya fangzhongdai	0	5	3	6	3	0	0	3	0	1	0	0	11	0	5	1	3	0	2	6	1	0	0	6
Dickeya paradisiaca	61	20	43	35	77	9	77	448	13	15	75	32	50	14	45	53	18	5	23	23	52	35	14	37
Dickeya solani	9	26	44	32	98	68	6	29	8	21	39	17	16	32	46	64	50	83	52	38	15	18	18	63
Dickeya sp. CSL RW240	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Dickeya sp. DW 0440	0	0	0	1	0	0	0	7	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0
Dickeya sp. MK7	1	0	3	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0
Dickeya sp. NCPPB 3274	1	7	16	5	22	7	4	14	1	0	7	0	6	12	6	1	0	3	2	13	12	11	16	0
Dickeya sp. Secpp 1600	0	12	1	0	0	1	0	0	0	7	2	0	2	4	0	0	0	0	0	0	0	4	5	0
Dickeya zeae	57	94	122	158	69	47	39	35	17	74	36	38	100	45	79	42	31	43	28	108	24	44	110	65
Lonsdalea britannica	42	61	82	50	23	3	31	15	54	17	39	39	70	18	34	19	26	9	42	31	38	56	54	27
Pectobacterium atrosepticum	17	40	43	74	15	23	12	60	40	51	55	15	20	21	60	3	27	70	37	56	56	16	59	23
Pectobacterium carotovorum	68	79	102	99	46	111	61	56	53	78	197	214	47	55	93	51	64	104	184	96	57	55	92	106
Pectobacterium parmentieri	4	11	23	11	5	18	13	7	21	3	4	17	7	3	16	9	3	5	8	11	23	11	16	20
Pectobacterium polaris	89	33	14	83	26	25	43	5	5	19	7	40	15	15	100	20	3	9	2	25	48	10	13	128
Pectobacterium wasabiae	4	3	4	16	0	8	2	2	3	1	25	1	1	3	12	0	15	0	7	3	3	15	4	11
Candidatus Sodalis pierantonius	12	19	4	13	8	22	6	16	6	8	39	5	30	8	12	14	9	5	17	8	9	5	15	5
Sodalis endosymbiont of Henestaris halophilus	3	7	1	1	6	3	6	5	5	7	12	8	8	4	11	0	0	14	0	6	4	1	4	36
Sodalis glossinidius	33	28	36	46	37	14	35	14	8	22	115	84	36	14	38	36	10	17	75	72	41	31	43	74
Sodalis praecaptivus	9	1	10	1	13	4	14	1	0	0	6	7	17	8	7	11	4	5	50	6	4	10	7	11
